City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Barga,IT,2021-07-18 23:06:43,44.0742,10.4808,75.4,58,43,5.39
296,Trenggalek,ID,2021-07-18 23:03:26,-8.05,111.7167,72.43,94,61,1.19
297,Mahanoro,MG,2021-07-18 23:06:44,-19.9,48.8,66.43,92,76,3.38
298,Norman Wells,CA,2021-07-18 23:04:06,65.282,-126.8329,79.32,38,93,15.5
299,Boa Vista,BR,2021-07-18 23:06:44,2.8197,-60.6733,76.98,88,40,2.3
300,Longview,US,2021-07-18 23:03:58,32.5007,-94.7405,95.0,51,40,1.01
301,Tshikapa,CD,2021-07-18 23:06:45,-6.4167,20.8,70.25,34,78,1.95
302,Progreso,MX,2021-07-18 23:06:45,21.2833,-89.6667,86.11,72,43,17.29
303,Hualmay,PE,2021-07-18 23:06:46,-11.0964,-77.6139,64.11,80,17,10.85
304,Sao Joao Da Barra,BR,2021-07-18 23:03:40,-21.6403,-41.0511,70.79,92,13,12.82
305,Cabra,ES,2021-07-18 23:06:46,37.4725,-4.4421,83.64,35,0,2.95
306,Bathsheba,BB,2021-07-18 23:06:47,13.2167,-59.5167,81.21,78,40,18.41
307,Rocha,UY,2021-07-18 23:06:47,-34.4833,-54.3333,49.21,87,100,26.93
308,Wageningen,NL,2021-07-18 23:06:47,51.9667,5.6667,65.17,90,1,4.61
309,Qui Nhon,VN,2021-07-18 23:06:48,13.7667,109.2333,78.58,81,99,10.6
310,Ust-Tsilma,RU,2021-07-18 23:06:48,65.441,52.1498,61.41,60,93,4.43
311,Leshukonskoye,RU,2021-07-18 23:06:49,64.8989,45.7622,58.14,74,38,6.67
312,Ilulissat,GL,2021-07-18 23:06:49,69.2167,-51.1,53.62,58,100,8.05
313,Columbus,US,2021-07-18 23:02:10,39.9612,-82.9988,81.82,55,40,3.44
314,Rawson,AR,2021-07-18 23:06:49,-43.3002,-65.1023,48.72,40,47,16.06
315,Yulara,AU,2021-07-18 23:06:50,-25.2406,130.9889,53.24,53,1,4.97
316,Santa Isabel Do Rio Negro,BR,2021-07-18 23:06:50,-0.4139,-65.0192,79.12,77,91,2.75
317,Gushikawa,JP,2021-07-18 23:06:50,26.3544,127.8686,85.59,83,1,14.97
318,Sinnamary,GF,2021-07-18 23:06:51,5.3833,-52.95,78.66,83,75,7.43
319,Pinyug,RU,2021-07-18 23:06:51,60.251,47.7842,55.71,75,0,3.15
320,Chico,US,2021-07-18 23:06:17,39.7285,-121.8375,106.57,13,40,10.36
321,Mount Pleasant,US,2021-07-18 23:06:52,32.7941,-79.8626,80.19,84,75,1.01
322,Hendek,TR,2021-07-18 23:06:52,40.7994,30.7481,75.52,81,41,4.14
323,Hirara,JP,2021-07-18 23:06:52,24.8,125.2833,83.19,80,93,12.73
324,Sao Jose Da Coroa Grande,BR,2021-07-18 23:06:53,-8.8978,-35.1478,75.09,84,1,7.34
325,Koslan,RU,2021-07-18 23:06:53,63.4564,48.8989,63.1,60,100,4.99
326,Blagoyevo,RU,2021-07-18 23:06:53,63.3667,47.9167,62.11,64,97,5.61
327,Nuevo Progreso,MX,2021-07-18 23:06:54,23.1667,-97.95,91.6,66,41,9.13
328,Adrar,MR,2021-07-18 23:06:54,20.5022,-10.0711,95.97,10,10,12.06
329,Sidney,AU,2021-07-18 23:04:51,-33.8679,151.2073,52.27,73,20,7.0
330,Nanortalik,GL,2021-07-18 23:06:55,60.1432,-45.2371,45.64,99,100,1.57
331,Abu Dhabi,AE,2021-07-18 23:06:55,24.4667,54.3667,91.51,66,0,8.05
332,Leningradskiy,RU,2021-07-18 23:06:55,69.3833,178.4167,36.37,99,100,5.61
333,Bengkulu,ID,2021-07-18 23:02:56,-3.8004,102.2655,74.73,91,60,4.74
334,Lerwick,GB,2021-07-18 23:06:56,60.1545,-1.1494,51.8,86,59,4.03
335,Manicore,BR,2021-07-18 23:06:56,-5.8092,-61.3003,82.18,48,22,0.69
336,Garowe,SO,2021-07-18 23:06:57,8.4054,48.4845,76.19,61,74,28.59
337,Marsh Harbour,BS,2021-07-18 23:05:34,26.5412,-77.0636,83.16,71,34,12.17
338,Tamale,GH,2021-07-18 23:05:20,9.4008,-0.8393,78.55,75,96,5.37
339,Lima,PE,2021-07-18 23:04:11,-12.0432,-77.0282,60.13,91,33,9.4
340,Saint-Augustin,CA,2021-07-18 23:06:57,51.226,-58.6502,75.47,47,0,5.41
341,Taoudenni,ML,2021-07-18 23:06:58,22.6783,-3.9836,104.0,8,13,4.54
342,Isangel,VU,2021-07-18 23:06:58,-19.55,169.2667,77.11,88,75,3.44
343,Mama,RU,2021-07-18 23:06:58,58.3106,112.8986,61.99,98,100,2.95
344,Ontario,US,2021-07-18 23:02:51,34.0633,-117.6509,104.41,29,75,5.01
345,Maputo,MZ,2021-07-18 23:06:59,-25.9653,32.5892,57.4,77,0,6.6
346,Bolshaya Dzhalga,RU,2021-07-18 23:07:00,45.9695,42.6966,77.25,43,0,8.79
347,Itarema,BR,2021-07-18 23:07:00,-2.9248,-39.9167,79.83,82,30,13.13
348,Geraldton,AU,2021-07-18 23:07:00,-28.7667,114.6,57.13,94,90,10.36
349,Pitimbu,BR,2021-07-18 23:07:01,-7.4706,-34.8086,73.99,87,2,10.8
350,Kenai,US,2021-07-18 23:07:01,60.5544,-151.2583,79.03,63,1,9.22
351,Touros,BR,2021-07-18 23:07:01,-5.1989,-35.4608,77.9,83,33,13.94
352,Sabla,NG,2021-07-18 23:07:02,12.7525,4.7077,84.11,61,100,10.85
353,Alofi,NU,2021-07-18 23:07:02,-19.0595,-169.9187,77.18,79,11,17.4
354,Xining,CN,2021-07-18 23:07:03,36.6167,101.7667,54.63,81,11,2.13
355,Mazatlan,MX,2021-07-18 23:02:12,23.2167,-106.4167,91.02,74,5,1.99
356,Kailua,US,2021-07-18 23:02:28,21.4022,-157.7394,86.02,72,90,13.8
357,Bac Lieu,VN,2021-07-18 23:07:03,9.285,105.7244,78.58,88,98,8.08
358,Biak,ID,2021-07-18 23:07:04,-0.9131,122.8766,75.76,84,100,6.29
359,Dir,PK,2021-07-18 23:07:04,35.2058,71.8756,72.63,88,34,0.56
360,Nome,US,2021-07-18 23:07:04,64.5011,-165.4064,59.16,76,75,9.22
361,Concordia,AR,2021-07-18 23:06:00,-31.393,-58.0209,45.79,76,3,8.99
362,Senneterre,CA,2021-07-18 23:07:05,48.3835,-77.2328,77.63,58,6,7.36
363,Namatanai,PG,2021-07-18 23:07:05,-3.6667,152.4333,81.37,79,98,5.08
364,Narok,KE,2021-07-18 23:07:06,-1.0783,35.8601,59.63,66,90,1.45
365,Aykhal,RU,2021-07-18 23:07:06,66.0,111.5,55.58,80,86,26.78
366,Ponta Do Sol,PT,2021-07-18 23:07:07,32.6667,-17.1,72.72,85,1,3.91
367,Whitehorse,CA,2021-07-18 23:07:08,60.7161,-135.0538,78.03,28,41,5.01
368,Diego De Almagro,CL,2021-07-18 23:07:08,-26.3667,-70.05,59.76,38,97,1.81
369,Inta,RU,2021-07-18 23:07:09,66.0317,60.1659,59.36,62,97,9.15
370,Dunedin,NZ,2021-07-18 23:06:23,-45.8742,170.5036,47.82,89,100,3.33
371,Nuuk,GL,2021-07-18 23:07:09,64.1835,-51.7216,48.81,87,75,27.63
372,Kargopol,RU,2021-07-18 23:07:10,61.5071,38.9456,60.31,64,0,5.41
373,Puri,IN,2021-07-18 23:07:10,19.8,85.85,87.39,84,92,18.86
374,Honningsvag,NO,2021-07-18 23:07:11,70.9821,25.9704,46.94,95,100,18.39
375,Karratha,AU,2021-07-18 23:07:11,-20.7377,116.8463,67.37,34,12,7.78
376,Kamalpur,IN,2021-07-18 23:07:11,24.2,91.8333,76.28,99,100,3.87
377,Along,IN,2021-07-18 23:07:12,28.1667,94.7667,73.24,98,69,0.78
378,Gobabis,NA,2021-07-18 23:07:12,-22.45,18.9667,46.04,39,0,13.02
379,Kyren,RU,2021-07-18 23:07:12,51.6828,102.1408,56.1,95,100,1.12
380,Santona,ES,2021-07-18 23:07:13,43.4439,-3.4576,70.11,79,0,4.12
381,Aripuana,BR,2021-07-18 23:02:26,-9.1667,-60.6333,82.65,38,8,2.73
382,Escarcega,MX,2021-07-18 23:07:13,18.6089,-90.7454,80.82,75,77,2.13
383,Faanui,PF,2021-07-18 23:07:13,-16.4833,-151.75,76.33,80,100,18.84
384,Juruti,BR,2021-07-18 23:07:14,-2.1522,-56.0922,81.43,64,31,2.82
385,Yangjiang,CN,2021-07-18 23:07:14,21.85,111.9667,77.31,91,100,6.55
386,Solnechnyy,RU,2021-07-18 23:07:15,50.7214,136.6319,76.78,59,93,2.51
387,Rundu,NA,2021-07-18 23:07:15,-17.9333,19.7667,50.59,41,0,7.09
388,Tezu,IN,2021-07-18 23:07:15,27.9167,96.1667,76.32,98,94,1.63
389,Mae Hong Son,TH,2021-07-18 23:07:16,19.3003,97.9685,75.49,95,100,1.32
390,Grand Gaube,MU,2021-07-18 23:07:16,-20.0064,57.6608,71.92,58,4,15.93
391,General Roca,AR,2021-07-18 23:07:16,-39.0333,-67.5833,41.4,20,5,9.89
392,Kieta,PG,2021-07-18 23:07:17,-6.2167,155.6333,82.24,81,98,7.11
393,Ribas Do Rio Pardo,BR,2021-07-18 23:07:17,-20.4431,-53.7592,60.35,23,54,9.91
394,Durban,ZA,2021-07-18 23:07:18,-29.8579,31.0292,58.01,86,0,4.0
395,Baglung,NP,2021-07-18 23:07:18,28.2719,83.5898,70.77,93,100,1.9
396,Pingyi,CN,2021-07-18 23:07:18,35.5006,117.6308,73.65,88,62,4.65
397,Republic,US,2021-07-18 23:07:19,37.12,-93.4802,83.98,70,1,3.0
398,Luderitz,NA,2021-07-18 23:07:19,-26.6481,15.1594,65.17,43,0,6.42
399,Usinsk,RU,2021-07-18 23:07:20,65.9939,57.5281,59.67,61,100,8.12
400,Rajnagar,IN,2021-07-18 23:07:20,24.8833,79.9167,83.5,68,100,2.84
401,Muhos,FI,2021-07-18 23:07:20,64.808,25.9931,56.98,87,28,4.29
402,Zonguldak,TR,2021-07-18 23:07:21,41.25,31.8333,71.42,57,3,4.76
403,Mpika,ZM,2021-07-18 23:07:21,-11.8343,31.4529,52.45,63,27,8.21
404,Palmas,BR,2021-07-18 23:03:42,-10.2128,-48.3603,82.54,27,39,3.27
405,Saryg-Sep,RU,2021-07-18 23:07:22,51.5,95.6,55.47,67,43,2.91
406,Nkongsamba,CM,2021-07-18 23:07:22,4.9547,9.9404,65.68,96,100,1.01
407,Sheffield,GB,2021-07-18 23:07:22,53.383,-1.4659,68.41,81,0,3.44
408,Santa Cruz,BO,2021-07-18 23:04:51,-17.8,-63.1667,63.86,36,90,11.5
409,Galveston,US,2021-07-18 23:07:23,29.3669,-94.9669,91.06,72,1,1.99
410,Gornopravdinsk,RU,2021-07-18 23:07:23,60.05,69.9,56.82,82,68,4.45
411,Wexford,IE,2021-07-18 23:07:23,52.3342,-6.4575,66.52,93,99,5.5
412,Brae,GB,2021-07-18 23:07:24,60.3964,-1.353,51.71,87,35,3.22
413,Zvornik,BA,2021-07-18 23:07:24,44.3869,19.1014,63.79,97,99,2.28
414,Fengcheng,CN,2021-07-18 23:07:25,40.4536,124.0717,74.73,86,8,1.92
415,Songkhla,TH,2021-07-18 23:07:25,6.8333,100.6667,75.25,88,99,3.27
416,Quelimane,MZ,2021-07-18 23:07:25,-17.8786,36.8883,63.05,88,7,5.39
417,Aksay,RU,2021-07-18 23:07:26,47.26,39.87,81.25,34,0,5.01
418,Husavik,IS,2021-07-18 23:07:26,66.0449,-17.3389,52.93,79,89,4.61
419,Nizhniy Kuranakh,RU,2021-07-18 23:07:27,58.8353,125.4869,75.61,58,0,3.02
420,Santander Jimenez,MX,2021-07-18 23:07:27,24.2167,-98.4667,89.6,53,22,15.23
421,Umm Kaddadah,SD,2021-07-18 23:07:27,13.6017,26.6876,82.2,55,87,12.48
422,Mulhouse,FR,2021-07-18 23:07:28,47.6667,7.4167,65.79,85,0,1.99
423,Kamaishi,JP,2021-07-18 23:07:28,39.2667,141.8833,79.75,71,2,1.68
424,Svay Rieng,KH,2021-07-18 23:07:28,11.0879,105.7993,78.06,83,100,10.29
425,Port Lincoln,AU,2021-07-18 23:07:29,-34.7333,135.8667,52.12,86,25,12.28
426,Damara,CF,2021-07-18 23:07:29,4.9608,18.7035,69.37,95,100,3.47
427,Raton,US,2021-07-18 23:07:29,36.9034,-104.4391,86.34,44,1,12.66
428,Chilca,PE,2021-07-18 23:07:30,-12.5211,-76.7372,62.76,85,38,8.81
429,Lavrentiya,RU,2021-07-18 23:07:30,65.5833,-171.0,47.03,92,98,6.02
430,Csorna,HU,2021-07-18 23:07:30,47.6115,17.2501,71.71,84,90,14.47
431,Anaco,VE,2021-07-18 23:07:31,9.4389,-64.4728,79.79,69,36,4.07
432,Maragogi,BR,2021-07-18 23:06:40,-9.0122,-35.2225,74.62,85,1,6.89
433,Poum,NC,2021-07-18 23:03:15,-20.2333,164.0167,73.36,75,35,14.79
434,Kawambwa,ZM,2021-07-18 23:07:32,-9.7915,29.0791,55.71,49,3,8.14
435,Eureka,US,2021-07-18 23:05:30,40.8021,-124.1637,69.21,71,18,5.99
436,Namibe,AO,2021-07-18 23:07:32,-15.1961,12.1522,67.86,85,87,2.8
437,Shahr-E Kord,IR,2021-07-18 23:07:32,32.3256,50.8644,69.94,58,39,1.95
438,Lorengau,PG,2021-07-18 23:07:33,-2.0226,147.2712,82.22,74,99,1.21
439,Hobyo,SO,2021-07-18 23:05:25,5.3505,48.5268,76.42,80,87,24.96
440,Petropavlovsk-Kamchatskiy,RU,2021-07-18 23:02:47,53.0452,158.6483,54.19,100,90,4.47
441,Kermanshah,IR,2021-07-18 23:07:33,34.3142,47.065,75.15,20,0,3.36
442,Soma,TR,2021-07-18 23:07:34,39.1855,27.6094,74.61,55,0,2.62
443,Chengde,CN,2021-07-18 23:05:25,40.9725,117.9361,72.07,94,97,2.82
444,Wahiawa,US,2021-07-18 23:07:34,21.5028,-158.0236,84.52,75,90,8.05
445,Liaocheng,CN,2021-07-18 23:07:35,36.4439,115.9647,75.9,81,95,5.68
446,Talcahuano,CL,2021-07-18 23:07:35,-36.7167,-73.1167,51.48,82,0,8.05
447,Hailar,CN,2021-07-18 23:07:35,49.2,119.7,65.43,92,87,6.82
448,Shache,CN,2021-07-18 23:07:36,38.4167,77.2406,64.85,84,100,10.09
449,Xuddur,SO,2021-07-18 23:07:36,4.1213,43.8894,70.81,66,70,20.47
450,Auki,SB,2021-07-18 23:07:36,-8.7676,160.7034,83.16,73,100,6.33
451,Coihaique,CL,2021-07-18 23:04:59,-45.5752,-72.0662,42.75,81,90,12.66
452,Barcelona,ES,2021-07-18 23:03:32,41.3888,2.159,79.61,73,20,5.01
453,Cidreira,BR,2021-07-18 23:07:37,-30.1811,-50.2056,50.58,60,43,29.53
454,Kaduqli,SD,2021-07-18 23:07:37,11.0167,29.7167,73.78,83,100,3.53
455,Mandalgovi,MN,2021-07-18 23:07:38,45.7625,106.2708,73.62,47,66,9.86
456,Tura,IN,2021-07-18 23:07:38,25.5198,90.2201,74.23,99,100,4.43
457,Mahibadhoo,MV,2021-07-18 23:03:55,3.7833,72.9667,82.49,75,94,10.54
458,Sioux Lookout,CA,2021-07-18 23:07:39,50.1001,-91.917,90.99,22,56,8.08
459,Okhotsk,RU,2021-07-18 23:07:39,59.3833,143.3,66.65,66,4,3.2
460,Nanticoke,US,2021-07-18 23:07:39,41.2054,-76.0049,73.54,85,100,1.01
461,Muchkapskiy,RU,2021-07-18 23:07:40,51.8513,42.4717,72.12,65,20,4.45
462,Portland,US,2021-07-18 23:07:23,45.5234,-122.6762,89.87,35,20,1.99
463,Clinton,US,2021-07-18 23:07:40,42.587,-82.9199,86.27,56,40,1.01
464,Polyarnyy,RU,2021-07-18 23:07:40,69.1989,33.4478,48.67,97,93,28.86
465,Sassandra,CI,2021-07-18 23:07:41,4.95,-6.0833,74.46,84,23,6.89
466,Boda,CF,2021-07-18 23:07:41,4.3189,17.4695,69.85,96,100,2.08
467,Santa Maria,BR,2021-07-18 23:07:42,-29.6842,-53.8069,45.18,63,2,14.74
468,San Cristobal,VE,2021-07-18 23:07:42,7.7669,-72.225,73.58,87,41,5.01
469,Nizhnedevitsk,RU,2021-07-18 23:07:42,51.5419,38.3657,71.65,68,43,4.12
470,Iquique,CL,2021-07-18 23:04:55,-20.2208,-70.1431,57.24,79,34,1.88
471,Soyo,AO,2021-07-18 23:07:43,-6.1349,12.3689,71.22,92,11,6.55
472,Chernyshevskiy,RU,2021-07-18 23:07:43,63.0128,112.4714,59.29,69,100,9.04
473,Mont-Dore,NC,2021-07-18 23:07:44,-22.2833,166.5833,73.99,99,99,5.91
474,Viedma,AR,2021-07-18 23:07:44,-40.8135,-62.9967,44.51,44,4,9.44
475,Sabang,ID,2021-07-18 23:07:44,5.8933,95.3214,82.27,75,96,22.57
476,Aleksandrov Gay,RU,2021-07-18 23:07:45,50.147,48.5704,79.5,47,8,5.59
477,Malanje,AO,2021-07-18 23:07:45,-9.5402,16.341,65.55,38,37,1.63
478,Punta Alta,AR,2021-07-18 23:07:45,-38.8759,-62.0736,46.02,58,4,5.64
479,Halifax,CA,2021-07-18 23:05:15,44.6453,-63.5724,71.69,87,82,4.85
480,Dakar,SN,2021-07-18 23:07:13,14.6937,-17.4441,79.68,84,47,13.6
481,Hamina,FI,2021-07-18 23:07:46,60.5697,27.1979,60.08,62,37,12.59
482,Kharp,RU,2021-07-18 23:07:46,66.8014,65.8081,53.8,81,52,5.17
483,San Jose,US,2021-07-18 23:07:47,37.3394,-121.895,102.09,37,75,11.5
484,Hvide Sande,DK,2021-07-18 23:07:47,56.0045,8.1294,59.29,73,75,24.43
485,Zhangjiakou,CN,2021-07-18 23:07:47,40.81,114.8794,70.36,90,39,3.83
486,Impfondo,CG,2021-07-18 23:07:48,1.6381,18.0667,72.28,85,83,1.52
487,Harper,LR,2021-07-18 23:07:48,4.375,-7.7169,76.48,74,82,8.14
488,Lai,TD,2021-07-18 23:07:49,9.3952,16.2989,71.92,94,95,3.11
489,Acapulco,MX,2021-07-18 23:07:49,16.8634,-99.8901,85.82,79,75,2.3
490,Tayga,RU,2021-07-18 23:07:49,56.06,85.6197,54.52,98,89,4.21
491,Steamboat Springs,US,2021-07-18 23:07:50,40.485,-106.8317,92.07,20,1,12.66
492,Suntar,RU,2021-07-18 23:07:50,62.1444,117.6319,63.66,77,99,7.16
493,Sakaiminato,JP,2021-07-18 23:07:50,35.55,133.2333,79.23,79,81,7.02
494,Tupiza,BO,2021-07-18 23:07:51,-21.45,-65.7167,50.61,33,51,5.73
495,Sola,VU,2021-07-18 23:07:51,-13.8833,167.55,83.07,79,75,5.75
496,Port Hardy,CA,2021-07-18 23:03:09,50.6996,-127.4199,59.2,73,99,6.98
497,Waw,SS,2021-07-18 23:07:52,7.7029,27.9953,70.09,98,100,4.21
498,Yar-Sale,RU,2021-07-18 23:07:52,66.8333,70.8333,53.04,84,88,5.99
499,Methoni,GR,2021-07-18 23:07:52,36.8197,21.7049,69.66,73,0,8.99
500,Inverell,AU,2021-07-18 23:07:53,-29.7833,151.1167,49.66,79,56,1.01
501,Saint-Quentin,FR,2021-07-18 23:07:53,49.8333,3.3333,64.17,91,0,7.61
502,Tambura,SS,2021-07-18 23:07:54,5.6,27.4667,67.42,94,100,3.87
503,Vasilsursk,RU,2021-07-18 23:07:54,56.1275,46.0072,65.73,83,26,3.24
504,Longyearbyen,SJ,2021-07-18 23:07:55,78.2186,15.6401,40.84,87,90,6.91
505,Picui,BR,2021-07-18 23:07:55,-6.5106,-36.3469,73.33,76,88,17.54
506,Lazaro Cardenas,MX,2021-07-18 23:07:55,17.9583,-102.2,84.61,75,24,4.56
507,Joensuu,FI,2021-07-18 23:07:56,62.6012,29.7632,55.89,87,0,4.61
508,Tres Arroyos,AR,2021-07-18 23:07:56,-38.3739,-60.2798,40.24,84,7,5.97
509,Bijar,IR,2021-07-18 23:07:16,35.8668,47.6051,73.72,37,57,4.09
510,Dubbo,AU,2021-07-18 23:07:56,-32.25,148.6167,44.73,93,75,0.0
511,Luis Correia,BR,2021-07-18 23:07:57,-2.8792,-41.6669,77.68,89,31,7.2
512,Artyom,AZ,2021-07-18 23:07:57,40.4723,50.333,78.94,75,30,4.54
513,Elizabeth City,US,2021-07-18 23:07:58,36.2946,-76.2511,90.01,72,90,5.01
514,Grindavik,IS,2021-07-18 23:07:58,63.8424,-22.4338,47.55,93,90,8.05
515,San Policarpo,PH,2021-07-18 23:07:58,12.1791,125.5072,80.02,87,96,4.63
516,Atherton,GB,2021-07-18 23:07:59,53.5237,-2.4935,67.21,78,0,1.99
517,Anito,PH,2021-07-18 23:07:59,12.4497,125.2886,79.7,91,81,5.91
518,Wattegama,LK,2021-07-18 23:07:59,6.7989,81.4808,74.44,84,89,4.72
519,Tautira,PF,2021-07-18 23:08:00,-17.7333,-149.15,75.22,84,100,26.35
520,Buraydah,SA,2021-07-18 23:08:00,26.326,43.975,87.19,44,100,6.38
521,Chertkovo,RU,2021-07-18 23:08:00,49.3847,40.1547,75.25,58,0,7.0
522,Robertsganj,IN,2021-07-18 23:08:01,24.7,83.0667,81.59,75,100,3.38
523,Kerema,PG,2021-07-18 23:08:01,-7.9631,145.7785,80.62,82,100,2.75
524,Kenora,CA,2021-07-18 23:03:17,49.8167,-94.4337,86.77,35,1,15.01
525,Ilo,PE,2021-07-18 23:08:02,-17.6394,-71.3375,59.92,87,58,5.39
526,Igrim,RU,2021-07-18 23:08:02,63.1906,64.4162,58.24,77,41,5.84
527,Yakeshi,CN,2021-07-18 23:08:03,49.2833,120.7333,67.01,93,95,4.12
528,Dhidhdhoo,MV,2021-07-18 23:08:03,6.8833,73.1,82.4,76,99,12.75
529,Sochi,RU,2021-07-18 23:04:49,43.6,39.7303,73.49,70,0,4.68
530,Metro,ID,2021-07-18 23:08:04,-5.1131,105.3067,72.73,85,46,4.97
531,Kohima,IN,2021-07-18 23:08:04,25.6667,94.1167,66.33,98,98,0.67
532,Flin Flon,CA,2021-07-18 23:08:04,54.7682,-101.865,62.1,54,87,9.93
533,Moron,AR,2021-07-18 23:08:05,-34.6534,-58.6198,49.96,71,3,5.01
534,Burnie,AU,2021-07-18 23:08:05,-41.0667,145.9167,50.02,81,100,5.12
535,Carballo,ES,2021-07-18 23:08:06,43.213,-8.691,64.0,94,7,1.14
536,Varkaus,FI,2021-07-18 23:08:06,62.3153,27.873,56.3,69,20,5.03
537,Bulancak,TR,2021-07-18 23:08:07,40.9372,38.2291,78.62,89,75,0.0
538,Kurilsk,RU,2021-07-18 23:08:08,45.2333,147.8833,64.71,86,94,2.51
539,Port Blair,IN,2021-07-18 23:08:08,11.6667,92.75,80.58,85,100,18.97
540,Sosnovo-Ozerskoye,RU,2021-07-18 23:08:09,52.5249,111.5418,60.13,74,86,4.45
541,Cairns,AU,2021-07-18 23:08:09,-16.9167,145.7667,75.94,78,90,9.22
542,Verkhnevilyuysk,RU,2021-07-18 23:08:10,63.4453,120.3167,68.67,66,93,9.6
543,Patos De Minas,BR,2021-07-18 23:08:10,-18.5789,-46.5181,69.31,44,66,7.63
544,La Ronge,CA,2021-07-18 23:08:11,55.1001,-105.2842,66.42,45,48,5.32
545,Bachatskiy,RU,2021-07-18 23:08:11,54.2927,86.1285,54.01,97,38,4.32
546,Great Neck,US,2021-07-18 23:07:06,40.8007,-73.7285,81.88,66,75,1.01
547,Robinson,US,2021-07-18 23:08:11,31.4677,-97.1147,94.39,50,20,3.0
548,Harrison,US,2021-07-18 23:08:12,30.4091,-89.0436,86.02,77,1,3.44
549,Ploemeur,FR,2021-07-18 23:08:12,47.7333,-3.4333,71.94,82,0,6.91
550,Katete,UG,2021-07-18 23:08:12,-0.7818,29.7544,66.06,63,100,1.14
551,Tigil,RU,2021-07-18 23:08:13,57.8,158.6667,55.31,92,100,4.21
552,Manokwari,ID,2021-07-18 23:08:13,-0.8667,134.0833,75.09,90,100,12.21
