City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
110,Ahipara,NZ,2021-07-17 21:16:21,-35.1667,173.1667,60.3,85,100,15.5
111,High Rock,BS,2021-07-17 21:16:21,26.6208,-78.2833,86.02,69,6,9.19
112,Scarborough,GB,2021-07-17 21:15:14,54.2797,-0.4044,73.22,71,0,4.36
113,Lompoc,US,2021-07-17 21:16:22,34.6391,-120.4579,93.02,68,1,14.97
114,Benghazi,LY,2021-07-17 21:13:51,32.1167,20.0667,79.16,73,2,15.12
115,Ornskoldsvik,SE,2021-07-17 21:16:22,63.2909,18.7153,66.02,82,90,3.44
116,Tasiilaq,GL,2021-07-17 21:16:23,65.6145,-37.6368,44.76,70,100,6.22
117,Paciran,ID,2021-07-17 21:16:23,-6.8767,112.3761,75.51,83,78,7.83
118,Calama,CL,2021-07-17 21:16:23,-22.4667,-68.9333,68.49,11,54,24.16
119,Nanortalik,GL,2021-07-17 21:16:24,60.1432,-45.2371,52.66,73,98,17.56
120,Nuuk,GL,2021-07-17 21:16:24,64.1835,-51.7216,52.41,87,75,11.5
121,Hasaki,JP,2021-07-17 21:16:25,35.7333,140.8333,75.6,91,49,5.93
122,Klaksvik,FO,2021-07-17 21:16:25,62.2266,-6.589,49.12,89,8,13.09
123,Qaqortoq,GL,2021-07-17 21:16:25,60.7167,-46.0333,55.9,67,100,4.21
124,Vostok,RU,2021-07-17 21:16:26,46.4856,135.8833,69.3,99,86,3.56
125,Marawi,PH,2021-07-17 21:16:26,7.9986,124.2928,67.64,93,99,4.83
126,Busselton,AU,2021-07-17 21:16:26,-33.65,115.3333,45.09,71,5,10.02
127,Narino,CO,2021-07-17 21:16:06,5.6089,-75.1766,79.74,71,92,4.61
128,Tucuman,AR,2021-07-17 21:16:27,-26.8241,-65.2226,60.8,39,80,0.0
129,Akdepe,TM,2021-07-17 21:16:27,42.0551,59.3788,78.8,21,0,7.83
130,Nikolskoye,RU,2021-07-17 21:16:28,59.7035,30.7861,64.29,58,0,3.02
131,Cockburn Town,TC,2021-07-17 21:16:28,21.4612,-71.1419,84.16,65,40,18.41
132,Reconquista,AR,2021-07-17 21:16:28,-29.15,-59.65,54.97,38,0,9.62
133,Arman,RU,2021-07-17 21:16:29,59.7,150.1667,57.85,90,100,5.55
134,Georgetown,MY,2021-07-17 21:14:02,5.4112,100.3354,81.9,89,20,0.0
135,Hede,CN,2021-07-17 21:16:29,33.7681,120.2517,74.61,93,1,9.51
136,Kyra,RU,2021-07-17 21:16:30,49.5776,111.9753,60.28,93,100,4.25
137,Necochea,AR,2021-07-17 21:16:30,-38.5473,-58.7368,47.03,77,100,25.84
138,Renqiu,CN,2021-07-17 21:16:30,38.6989,116.0936,74.26,95,100,5.99
139,Saint-Francois,FR,2021-07-17 21:16:31,46.4154,3.9054,69.19,88,0,5.75
140,Birao,CF,2021-07-17 21:16:31,10.2849,22.7882,76.77,74,97,5.23
141,Butaritari,KI,2021-07-17 21:16:32,3.0707,172.7902,84.18,75,9,17.4
142,Xinpu,CN,2021-07-17 21:16:32,34.5997,119.1594,73.54,96,22,8.52
143,Sosnovo-Ozerskoye,RU,2021-07-17 21:16:32,52.5249,111.5418,60.51,87,100,5.06
144,Alofi,NU,2021-07-17 21:16:33,-19.0595,-169.9187,76.89,88,13,11.5
145,Dargaville,NZ,2021-07-17 21:16:33,-35.9333,173.8833,59.56,78,25,11.61
146,Anadyr,RU,2021-07-17 21:16:33,64.75,177.4833,59.5,72,0,15.66
147,Skoghall,SE,2021-07-17 21:16:34,59.3232,13.4655,64.96,68,2,8.05
148,Upernavik,GL,2021-07-17 21:16:34,72.7868,-56.1549,40.3,73,99,12.88
149,Kautokeino,NO,2021-07-17 21:16:35,69.0125,23.0412,48.78,70,90,1.39
150,Garmsar,IR,2021-07-17 21:16:35,35.2182,52.3409,87.69,29,0,7.67
151,Beloha,MG,2021-07-17 21:16:35,-25.1667,45.05,65.23,76,1,7.36
152,New Iberia,US,2021-07-17 21:16:31,30.0035,-91.8187,89.98,64,1,0.0
153,Saint-Augustin,CA,2021-07-17 21:16:36,51.226,-58.6502,68.56,50,88,12.12
154,Beira,MZ,2021-07-17 21:16:36,-19.8436,34.8389,66.29,88,75,10.36
155,Jamestown,US,2021-07-17 21:16:36,42.097,-79.2353,74.52,94,90,11.5
156,Cayenne,GF,2021-07-17 21:14:58,4.9333,-52.3333,84.24,76,0,1.99
157,Suzun,RU,2021-07-17 21:16:37,53.7841,82.3116,54.84,91,85,5.79
158,Rio Grande,BR,2021-07-17 21:16:37,-32.035,-52.0986,55.51,68,58,17.05
159,Queimadas,BR,2021-07-17 21:12:33,-10.9783,-39.6264,79.43,48,38,9.91
160,Itabera,BR,2021-07-17 21:16:38,-23.8619,-49.1372,61.07,91,66,4.52
161,Xai-Xai,MZ,2021-07-17 21:16:38,-25.0519,33.6442,61.59,73,0,6.11
162,Teya,RU,2021-07-17 21:16:39,60.3778,92.6267,54.46,97,100,2.26
163,Ponta Do Sol,PT,2021-07-17 21:16:39,32.6667,-17.1,72.72,83,2,3.96
164,Arraial Do Cabo,BR,2021-07-17 21:14:58,-22.9661,-42.0278,69.66,88,20,5.75
165,Saint-Pierre,RE,2021-07-17 21:16:40,-21.3393,55.4781,67.68,68,0,17.27
166,Guerrero Negro,MX,2021-07-17 21:16:40,27.9769,-114.0611,79.97,52,0,15.3
167,La Ronge,CA,2021-07-17 21:16:41,55.1001,-105.2842,57.45,62,90,14.97
168,Lebu,CL,2021-07-17 21:16:41,-37.6167,-73.65,50.13,66,8,16.06
169,Saint-Philippe,RE,2021-07-17 21:16:41,-21.3585,55.7679,67.59,77,40,11.41
170,Ivanteyevka,RU,2021-07-17 21:16:42,55.9711,37.9208,75.49,77,20,3.44
171,Karratha,AU,2021-07-17 21:16:42,-20.7377,116.8463,65.3,26,23,7.65
172,Kangaatsiaq,GL,2021-07-17 21:16:42,68.3065,-53.4641,43.65,88,3,4.45
173,San Cristobal,VE,2021-07-17 21:16:43,7.7669,-72.225,82.58,59,31,5.86
174,Iqaluit,CA,2021-07-17 21:16:43,63.7506,-68.5145,62.33,63,75,6.91
175,Ilhabela,BR,2021-07-17 21:16:43,-23.7781,-45.3581,68.5,89,52,3.83
176,Olafsvik,IS,2021-07-17 21:16:44,64.8945,-23.7142,48.94,87,36,12.93
177,Kaduqli,SD,2021-07-17 21:16:44,11.0167,29.7167,76.82,72,62,5.23
178,Roura,GF,2021-07-17 21:16:45,4.7263,-52.3274,84.11,70,0,10.36
179,Nhulunbuy,AU,2021-07-17 21:16:45,-12.2333,136.7667,75.81,69,75,11.5
180,Abilene,US,2021-07-17 21:13:27,32.4487,-99.7331,95.49,46,40,1.01
181,Egvekinot,RU,2021-07-17 21:16:45,66.3167,-179.1667,46.85,86,88,8.32
182,San Patricio,US,2021-07-17 21:16:46,28.017,-97.5169,93.61,51,11,14.43
183,Tuy Hoa,VN,2021-07-17 21:16:46,13.0833,109.3,77.2,87,58,9.64
184,Namatanai,PG,2021-07-17 21:16:40,-3.6667,152.4333,79.54,85,79,6.42
185,Yellowknife,CA,2021-07-17 21:15:00,62.456,-114.3525,62.33,44,2,5.99
186,Kruisfontein,ZA,2021-07-17 21:16:47,-34.0033,24.7314,45.88,75,0,5.73
187,Jumla,NP,2021-07-17 21:16:47,29.2747,82.1838,63.95,98,100,1.9
188,Rioja,AR,2021-07-17 21:16:47,-29.4111,-66.8507,57.11,21,25,5.61
189,Saskylakh,RU,2021-07-17 21:16:48,71.9167,114.0833,50.61,61,86,7.74
190,Longyearbyen,SJ,2021-07-17 21:16:48,78.2186,15.6401,48.04,76,75,12.66
191,Adrar,MR,2021-07-17 21:16:49,20.5022,-10.0711,98.11,18,49,3.06
192,Ljutomer,SI,2021-07-17 21:16:49,46.5208,16.1975,70.79,93,100,14.14
193,Mizdah,LY,2021-07-17 21:16:50,31.4451,12.9801,72.86,55,0,6.53
194,Cidreira,BR,2021-07-17 21:16:50,-30.1811,-50.2056,59.14,73,9,11.97
195,Lagoa,PT,2021-07-17 21:16:50,39.05,-27.9833,67.39,72,8,13.47
196,Mar Del Plata,AR,2021-07-17 21:16:35,-38.0023,-57.5575,50.0,60,75,14.0
197,Zhenlai,CN,2021-07-17 21:16:51,45.8495,123.2973,74.89,77,95,11.74
198,Port Blair,IN,2021-07-17 21:15:10,11.6667,92.75,81.23,81,100,12.91
199,Ancud,CL,2021-07-17 21:16:52,-41.8697,-73.8203,47.73,74,71,2.37
200,Sabang,ID,2021-07-17 21:16:52,5.8933,95.3214,82.09,73,69,18.81
201,Tura,IN,2021-07-17 21:16:52,25.5198,90.2201,73.35,93,100,4.76
202,Bonthe,SL,2021-07-17 21:16:53,7.5264,-12.505,75.25,92,100,6.55
203,Sao Filipe,CV,2021-07-17 21:16:53,14.8961,-24.4956,74.01,82,100,8.95
204,Chicama,PE,2021-07-17 21:15:56,-7.8447,-79.1469,66.74,67,10,10.65
205,Mahebourg,MU,2021-07-17 21:16:53,-20.4081,57.7,72.25,73,40,12.66
206,Marsa Matruh,EG,2021-07-17 21:16:54,31.3525,27.2453,78.57,73,0,10.83
207,Grand-Santi,GF,2021-07-17 21:16:54,4.25,-54.3833,76.69,89,96,1.52
208,Carnarvon,AU,2021-07-17 21:16:55,-24.8667,113.6333,55.47,59,89,5.75
209,Krasnoselkup,RU,2021-07-17 21:16:55,65.7,82.4667,44.71,80,91,6.04
210,Naze,JP,2021-07-17 21:16:55,28.3667,129.4833,78.48,85,100,14.54
211,Sitka,US,2021-07-17 21:15:18,57.0531,-135.33,62.49,77,75,4.61
212,Udachnyy,RU,2021-07-17 21:16:56,66.4167,112.4,56.28,68,84,5.66
213,Lasa,IT,2021-07-17 21:16:56,46.6166,10.7002,65.14,94,85,7.25
214,Itoman,JP,2021-07-17 21:16:56,26.1247,127.6694,83.17,92,20,3.44
215,Linxia,CN,2021-07-17 21:16:57,35.6003,103.2064,60.01,75,20,4.25
216,Kaeo,NZ,2021-07-17 21:15:06,-35.1,173.7833,62.33,87,100,13.31
217,Lufilufi,WS,2021-07-17 21:15:41,-13.8745,-171.5986,83.79,79,34,24.74
218,Constitucion,CL,2021-07-17 21:15:56,-35.3333,-72.4167,53.42,52,0,10.36
219,Samarai,PG,2021-07-17 21:16:58,-10.6167,150.6667,79.72,84,98,16.24
220,Norman Wells,CA,2021-07-17 21:16:58,65.282,-126.8329,75.24,27,20,11.5
221,Aksarka,RU,2021-07-17 21:16:59,66.5606,67.7975,46.22,78,6,6.78
222,Bulembu,SZ,2021-07-17 21:16:59,-25.9667,31.1333,47.35,55,0,3.47
223,Victor Harbor,AU,2021-07-17 21:16:59,-35.5667,138.6167,49.19,92,100,5.95
224,Kosh-Agach,RU,2021-07-17 21:17:00,50.0,88.6667,45.3,82,83,0.69
225,Tuatapere,NZ,2021-07-17 21:15:45,-46.1333,167.6833,43.83,94,100,3.36
226,Shuyskoye,RU,2021-07-17 21:17:00,59.3736,41.0305,60.84,68,0,4.47
227,Isangel,VU,2021-07-17 21:16:45,-19.55,169.2667,78.91,89,20,5.75
228,Sola,VU,2021-07-17 21:17:01,-13.8833,167.55,81.27,83,75,5.75
229,Touros,BR,2021-07-17 21:17:02,-5.1989,-35.4608,74.3,81,38,14.45
230,Korla,CN,2021-07-17 21:17:02,41.7597,86.1469,79.75,31,99,15.75
231,Esperance,AU,2021-07-17 21:17:03,-33.8667,121.9,51.91,78,9,9.26
232,Chuy,UY,2021-07-17 21:17:03,-33.6971,-53.4616,47.57,64,2,11.21
233,Griffith,US,2021-07-17 21:17:04,41.5284,-87.4237,81.12,82,90,1.99
234,Belaya Gora,RU,2021-07-17 21:17:04,68.5333,146.4167,40.82,66,100,16.04
235,Wukari,NG,2021-07-17 21:17:04,7.85,9.7833,74.7,87,81,6.58
236,Batagay-Alyta,RU,2021-07-17 21:17:05,67.8006,130.4114,44.29,77,55,3.83
237,Gao,ML,2021-07-17 21:17:05,16.6362,1.637,95.05,33,7,11.01
238,Pringsewu,ID,2021-07-17 21:17:05,-5.3582,104.9744,71.22,96,62,1.41
239,Cap Malheureux,MU,2021-07-17 21:17:06,-19.9842,57.6142,72.46,72,41,8.99
240,Komsomolskiy,UZ,2021-07-17 21:17:06,40.4272,71.7189,72.82,52,96,0.16
241,Anchorage,US,2021-07-17 21:15:05,61.2181,-149.9003,80.74,57,1,1.01
242,Novoilinsk,RU,2021-07-17 21:17:07,51.6829,108.7143,58.96,96,64,2.82
243,Chokurdakh,RU,2021-07-17 21:17:07,70.6333,147.9167,39.15,83,100,15.86
244,Takoradi,GH,2021-07-17 21:17:07,4.8845,-1.7554,75.76,82,48,6.73
245,Severo-Kurilsk,RU,2021-07-17 21:17:08,50.6789,156.125,55.8,97,100,2.75
246,Taiobeiras,BR,2021-07-17 21:17:08,-15.8078,-42.2331,71.47,37,19,3.98
247,Balsas,BR,2021-07-17 21:17:08,-7.5325,-46.0356,86.27,28,5,3.44
248,Guayaramerin,BO,2021-07-17 21:17:09,-10.8368,-65.3614,94.62,32,15,0.56
249,Tautira,PF,2021-07-17 21:17:09,-17.7333,-149.15,82.42,73,24,22.48
250,Ulaanbaatar,MN,2021-07-17 21:17:10,47.9077,106.8832,55.53,88,40,4.47
251,Broken Hill,AU,2021-07-17 21:16:32,-31.95,141.4333,41.52,81,37,6.11
252,Seoul,KR,2021-07-17 21:17:00,37.5683,126.9778,78.37,73,40,1.14
253,Sanmenxia,CN,2021-07-17 21:17:10,34.7747,111.1814,74.1,91,100,5.39
254,Santa Rosa,PH,2021-07-17 21:17:11,14.3122,121.1114,80.11,82,100,5.28
255,Coari,BR,2021-07-17 21:17:11,-4.085,-63.1414,83.08,69,99,2.77
256,Ongwediva,NA,2021-07-17 21:17:11,-17.7833,15.7667,66.16,31,51,8.59
257,Cacador,BR,2021-07-17 21:17:12,-26.7753,-51.015,52.59,89,21,3.8
258,Kigorobya,UG,2021-07-17 21:17:12,1.6162,31.3089,69.85,62,100,3.47
259,Antofagasta,CL,2021-07-17 21:17:12,-23.65,-70.4,58.28,72,100,3.58
260,Fayaoue,NC,2021-07-17 21:17:13,-20.65,166.5333,74.8,77,3,1.83
261,Rockland,US,2021-07-17 21:17:13,41.1668,-74.0496,85.77,85,74,4.29
262,Isiro,CD,2021-07-17 21:17:13,2.7739,27.616,66.29,98,89,1.61
263,Tuktoyaktuk,CA,2021-07-17 21:17:14,69.4541,-133.0374,77.0,41,40,16.11
264,Harper,LR,2021-07-17 21:17:14,4.375,-7.7169,76.59,80,77,10.78
265,Saint George,US,2021-07-17 21:15:13,37.1041,-113.5841,103.39,22,1,1.99
266,Kutum,SD,2021-07-17 21:17:15,14.2,24.6667,77.92,50,50,11.32
267,Ugra,RU,2021-07-17 21:17:15,54.7777,34.3267,70.3,80,77,1.07
268,Bjornevatn,NO,2021-07-17 21:17:15,69.6672,29.9847,52.14,93,74,5.75
269,Honiara,SB,2021-07-17 21:17:16,-9.4333,159.95,80.31,77,68,3.74
270,Dikson,RU,2021-07-17 21:16:58,73.5069,80.5464,34.18,91,100,10.89
271,Alice Springs,AU,2021-07-17 21:17:16,-23.7,133.8833,38.75,75,0,0.0
272,Lensk,RU,2021-07-17 21:17:17,60.7253,114.9278,65.73,58,50,3.98
273,Jiuquan,CN,2021-07-17 21:17:17,39.7432,98.5174,79.68,22,4,8.79
274,Copperas Cove,US,2021-07-17 21:13:12,31.1241,-97.9031,95.43,49,20,12.66
275,Nara,JP,2021-07-17 21:17:17,34.6851,135.8049,79.92,94,95,6.49
276,Seymchan,RU,2021-07-17 21:17:18,62.8833,152.4333,62.42,74,96,4.03
277,Meulaboh,ID,2021-07-17 21:17:18,4.1363,96.1285,75.25,84,62,4.41
278,San Juan,AR,2021-07-17 21:17:19,-31.5375,-68.5364,52.93,19,36,8.43
279,Palmer,US,2021-07-17 21:17:19,42.1584,-72.3287,82.89,73,90,25.32
280,Guangyuan,CN,2021-07-17 21:17:19,32.442,105.823,74.55,95,100,3.27
281,Havelock,US,2021-07-17 21:17:12,34.8791,-76.9013,89.83,79,40,10.0
282,Buchanan,LR,2021-07-17 21:17:20,5.8808,-10.0467,76.96,88,100,8.46
283,Atasu,KZ,2021-07-17 21:17:20,48.6814,71.6433,72.16,23,95,8.46
284,Richards Bay,ZA,2021-07-17 21:17:21,-28.783,32.0377,56.86,78,0,4.85
285,Leningradskiy,RU,2021-07-17 21:15:26,69.3833,178.4167,55.24,63,38,7.92
286,Mandalgovi,MN,2021-07-17 21:17:21,45.7625,106.2708,67.86,54,52,6.53
287,Narsaq,GL,2021-07-17 21:17:22,60.9167,-46.05,55.62,66,100,1.19
288,Marsh Harbour,BS,2021-07-17 21:17:22,26.5412,-77.0636,83.64,66,3,12.44
289,Dejen,ET,2021-07-17 21:17:22,10.1667,38.1333,54.79,80,100,3.18
290,Ust-Maya,RU,2021-07-17 21:17:23,60.4167,134.5333,63.54,64,23,3.74
291,Fairbanks,US,2021-07-17 21:15:31,64.8378,-147.7164,77.59,50,75,9.22
292,Kieta,PG,2021-07-17 21:17:23,-6.2167,155.6333,81.32,83,100,6.26
293,Promyshlennyy,RU,2021-07-17 21:17:24,67.5833,63.9167,48.52,91,16,8.08
294,Escarcega,MX,2021-07-17 21:17:24,18.6089,-90.7454,90.09,47,99,2.73
295,Suluq,LY,2021-07-17 21:17:24,31.6682,20.2521,78.21,69,0,13.98
